followers_count,following_count,post_count,bio_length,profile_pic,label,follower_following_ratio
419.0,728.0,199.0,184,0,1,0.5747599451303155
412.0,732.0,224.0,107,0,1,0.5620736698499318
425.0,663.0,198.0,234,1,1,0.6400602409638554
401.0,700.0,196.0,174,0,1,0.572039942938659
398.0,663.0,191.0,238,1,1,0.5993975903614458
398.0,720.0,218.0,47,0,1,0.5520110957004161
396.0,675.0,207.0,41,0,1,0.5857988165680473
404.0,683.0,193.0,75,0,1,0.5906432748538012
380.0,699.0,190.0,187,0,1,0.5428571428571428
426.0,691.0,220.0,76,1,1,0.615606936416185
411.0,730.0,198.0,131,0,1,0.5622435020519836
378.0,695.0,219.0,230,1,1,0.5431034482758621
392.0,664.0,200.0,245,0,1,0.5894736842105263
421.0,718.0,217.0,129,0,1,0.5855354659248957
430.0,712.0,196.0,217,0,1,0.603085553997195
415.0,698.0,210.0,58,0,1,0.5937052932761088
407.0,674.0,201.0,154,1,1,0.6029629629629629
400.0,706.0,201.0,26,1,1,0.5657708628005658
414.0,709.0,197.0,78,1,1,0.5830985915492958
447.0,728.0,218.0,71,1,1,0.6131687242798354
406.0,693.0,198.0,6,0,1,0.5850144092219021
407.0,740.0,208.0,190,1,1,0.5492577597840755
413.0,744.0,206.0,110,1,1,0.5543624161073826
424.0,691.0,197.0,118,0,1,0.6127167630057804
391.0,697.0,236.0,173,0,1,0.5601719197707736
400.0,681.0,200.0,62,0,1,0.5865102639296188
403.0,667.0,190.0,231,0,1,0.6032934131736527
394.0,683.0,191.0,123,1,1,0.5760233918128655
395.0,661.0,207.0,11,1,1,0.5966767371601208
359.0,739.0,191.0,140,0,1,0.4851351351351351
392.0,719.0,214.0,42,0,1,0.5444444444444444
409.0,695.0,204.0,16,0,1,0.5876436781609196
416.0,706.0,215.0,62,1,1,0.5884016973125884
399.0,746.0,190.0,208,1,1,0.5341365461847389
387.0,714.0,201.0,119,0,1,0.5412587412587413
429.0,708.0,197.0,35,0,1,0.6050775740479548
398.0,737.0,209.0,212,1,1,0.5392953929539296
358.0,699.0,186.0,7,0,1,0.5114285714285715
398.0,732.0,188.0,68,0,1,0.5429740791268759
392.0,647.0,195.0,89,1,1,0.6049382716049383
402.0,735.0,201.0,207,0,1,0.5461956521739131
419.0,697.0,184.0,35,1,1,0.6002865329512894
401.0,676.0,197.0,27,0,1,0.5923190546528804
367.0,712.0,202.0,117,0,1,0.514726507713885
432.0,753.0,209.0,92,1,1,0.5729442970822282
386.0,699.0,189.0,174,1,1,0.5514285714285714
387.0,700.0,231.0,75,0,1,0.5520684736091298
402.0,738.0,200.0,100,1,1,0.543978349120433
395.0,669.0,171.0,157,0,1,0.5895522388059702
415.0,703.0,183.0,150,0,1,0.5894886363636364
408.0,684.0,201.0,143,1,1,0.5956204379562043
399.0,712.0,185.0,13,0,1,0.5596072931276297
370.0,654.0,193.0,201,0,1,0.5648854961832062
391.0,724.0,192.0,70,1,1,0.5393103448275862
434.0,738.0,188.0,236,1,1,0.5872801082543978
434.0,760.0,197.0,179,0,1,0.5703022339027596
401.0,705.0,190.0,123,1,1,0.5679886685552408
419.0,711.0,201.0,124,1,1,0.5884831460674157
386.0,708.0,199.0,36,1,1,0.5444287729196051
401.0,700.0,226.0,28,1,1,0.572039942938659
377.0,702.0,192.0,194,0,1,0.5362731152204836
426.0,684.0,190.0,142,0,1,0.621897810218978
427.0,708.0,211.0,227,0,1,0.6022566995768688
378.0,677.0,173.0,174,1,1,0.5575221238938053
398.0,741.0,214.0,173,1,1,0.5363881401617251
419.0,672.0,207.0,179,1,1,0.6225854383358098
441.0,683.0,220.0,18,1,1,0.6447368421052632
381.0,691.0,201.0,204,1,1,0.5505780346820809
371.0,722.0,220.0,105,1,1,0.5131396957123098
381.0,682.0,192.0,20,1,1,0.5578330893118595
371.0,706.0,187.0,63,0,1,0.5247524752475248
409.0,727.0,218.0,164,0,1,0.5618131868131868
412.0,773.0,196.0,26,1,1,0.5322997416020672
372.0,687.0,194.0,54,1,1,0.5406976744186046
374.0,705.0,185.0,243,1,1,0.5297450424929179
415.0,734.0,189.0,28,0,1,0.564625850340136
391.0,727.0,195.0,147,0,1,0.5370879120879121
405.0,678.0,195.0,24,1,1,0.5964653902798233
386.0,714.0,177.0,69,1,1,0.5398601398601398
418.0,714.0,204.0,62,0,1,0.5846153846153846
411.0,725.0,197.0,163,0,1,0.5661157024793388
404.0,713.0,201.0,129,0,1,0.5658263305322129
386.0,754.0,183.0,149,0,1,0.5112582781456954
426.0,714.0,181.0,223,1,1,0.5958041958041959
403.0,734.0,204.0,15,0,1,0.5482993197278911
396.0,694.0,189.0,145,0,1,0.5697841726618705
420.0,762.0,188.0,196,1,1,0.5504587155963303
398.0,694.0,187.0,181,0,1,0.5726618705035971
406.0,679.0,201.0,99,0,1,0.5970588235294118
428.0,689.0,184.0,29,0,1,0.6202898550724638
396.0,713.0,213.0,44,1,1,0.5546218487394958
395.0,673.0,196.0,18,0,1,0.586053412462908
404.0,696.0,189.0,214,1,1,0.5796269727403156
422.0,698.0,202.0,33,1,1,0.6037195994277539
398.0,688.0,231.0,140,0,1,0.5776487663280117
430.0,677.0,212.0,170,0,1,0.6342182890855457
385.0,697.0,183.0,61,0,1,0.5515759312320917
420.0,682.0,192.0,117,0,1,0.6149341142020498
380.0,720.0,203.0,220,1,1,0.5270457697642164
417.0,712.0,200.0,99,0,1,0.5848527349228612
414.0,712.0,177.0,21,0,1,0.5806451612903226
394.0,672.0,221.0,179,0,1,0.5854383358098069
384.0,754.0,182.0,179,1,1,0.5086092715231788
388.0,708.0,197.0,110,0,1,0.5472496473906912
399.0,687.0,182.0,163,0,1,0.5799418604651163
412.0,744.0,181.0,72,1,1,0.553020134228188
402.0,734.0,212.0,230,1,1,0.5469387755102041
407.0,697.0,208.0,242,0,1,0.5830945558739254
407.0,728.0,196.0,146,0,1,0.5582990397805213
381.0,754.0,164.0,37,0,1,0.5046357615894039
432.0,712.0,187.0,69,0,1,0.605890603085554
388.0,688.0,216.0,115,0,1,0.5631349782293179
433.0,720.0,206.0,238,1,1,0.6005547850208044
421.0,727.0,203.0,78,1,1,0.5782967032967034
416.0,695.0,203.0,184,0,1,0.5977011494252874
437.0,727.0,181.0,147,0,1,0.6002747252747253
383.0,737.0,219.0,8,1,1,0.518970189701897
379.0,704.0,206.0,31,0,1,0.5375886524822695
402.0,629.0,195.0,131,0,1,0.638095238095238
387.0,655.0,193.0,49,0,1,0.5899390243902439
424.0,703.0,209.0,81,0,1,0.6022727272727273
407.0,682.0,230.0,4,0,1,0.595900439238653
388.0,687.0,200.0,147,1,1,0.563953488372093
395.0,698.0,224.0,86,0,1,0.5650929899856938
382.0,707.0,203.0,125,0,1,0.53954802259887
395.0,657.0,189.0,74,0,1,0.6003039513677811
405.0,705.0,227.0,164,1,1,0.5736543909348442
365.0,687.0,197.0,21,1,1,0.5305232558139535
369.0,699.0,224.0,185,1,1,0.5271428571428571
392.0,700.0,199.0,67,1,1,0.5592011412268189
394.0,741.0,187.0,220,0,1,0.5309973045822103
417.0,718.0,203.0,43,1,1,0.5799721835883171
435.0,682.0,200.0,33,0,1,0.636896046852123
399.0,706.0,218.0,76,0,1,0.5643564356435643
394.0,707.0,197.0,41,1,1,0.556497175141243
416.0,700.0,206.0,136,1,1,0.5934379457917262
435.0,723.0,224.0,105,1,1,0.600828729281768
400.0,700.0,207.0,94,1,1,0.5706134094151213
385.0,735.0,225.0,134,1,1,0.5230978260869565
391.0,713.0,178.0,67,0,1,0.5476190476190477
394.0,689.0,195.0,146,1,1,0.5710144927536231
434.0,679.0,203.0,233,1,1,0.638235294117647
398.0,650.0,214.0,221,1,1,0.6113671274961597
408.0,711.0,210.0,158,0,1,0.5730337078651685
369.0,715.0,192.0,127,1,1,0.5153631284916201
397.0,732.0,190.0,162,0,1,0.5416098226466576
389.0,689.0,192.0,184,1,1,0.563768115942029
432.0,720.0,175.0,84,1,1,0.5991678224687933
410.0,685.0,194.0,188,0,1,0.597667638483965
372.0,697.0,212.0,158,1,1,0.5329512893982808
371.0,676.0,204.0,82,0,1,0.5480059084194978
403.0,717.0,206.0,94,0,1,0.5612813370473537
375.0,713.0,210.0,180,0,1,0.5252100840336135
408.0,646.0,219.0,31,1,1,0.6306027820710973
403.0,701.0,176.0,65,1,1,0.5740740740740741
392.0,719.0,200.0,186,1,1,0.5444444444444444
383.0,676.0,198.0,115,0,1,0.5657311669128509
434.0,663.0,201.0,137,1,1,0.6536144578313253
369.0,719.0,205.0,129,0,1,0.5125
385.0,731.0,184.0,193,1,1,0.5259562841530054
408.0,721.0,204.0,59,0,1,0.5650969529085873
385.0,671.0,196.0,215,0,1,0.5729166666666666
391.0,683.0,185.0,16,0,1,0.5716374269005848
419.0,693.0,204.0,95,1,1,0.6037463976945245
381.0,689.0,177.0,143,0,1,0.5521739130434783
377.0,714.0,195.0,15,0,1,0.5272727272727272
392.0,735.0,198.0,45,0,1,0.532608695652174
374.0,728.0,192.0,166,0,1,0.5130315500685871
400.0,694.0,189.0,244,0,1,0.5755395683453237
404.0,697.0,190.0,158,0,1,0.5787965616045845
396.0,670.0,193.0,106,1,1,0.5901639344262295
375.0,724.0,206.0,87,1,1,0.5172413793103449
428.0,720.0,204.0,128,0,1,0.5936199722607489
372.0,653.0,190.0,138,1,1,0.5688073394495413
406.0,692.0,198.0,118,1,1,0.5858585858585859
393.0,653.0,202.0,84,0,1,0.6009174311926605
361.0,722.0,204.0,3,0,1,0.49930843706777317
362.0,704.0,203.0,70,0,1,0.5134751773049645
418.0,674.0,180.0,153,1,1,0.6192592592592593
366.0,677.0,190.0,110,0,1,0.5398230088495575
388.0,742.0,197.0,49,1,1,0.522207267833109
385.0,643.0,193.0,139,0,1,0.5978260869565217
414.0,679.0,206.0,94,1,1,0.6088235294117647
397.0,659.0,211.0,208,0,1,0.6015151515151516
419.0,707.0,206.0,224,0,1,0.5918079096045198
431.0,703.0,195.0,202,1,1,0.6122159090909091
404.0,716.0,215.0,91,1,1,0.5634588563458857
389.0,688.0,189.0,223,1,1,0.5645863570391872
352.0,684.0,193.0,64,1,1,0.5138686131386861
413.0,697.0,191.0,46,1,1,0.5916905444126075
376.0,697.0,223.0,219,1,1,0.5386819484240688
379.0,719.0,210.0,180,0,1,0.5263888888888889
377.0,704.0,205.0,105,1,1,0.5347517730496454
383.0,713.0,192.0,198,0,1,0.5364145658263305
424.0,713.0,200.0,129,0,1,0.5938375350140056
367.0,698.0,191.0,105,1,1,0.525035765379113
405.0,737.0,176.0,23,0,1,0.5487804878048781
404.0,692.0,189.0,3,1,1,0.5829725829725829
427.0,731.0,179.0,107,1,1,0.5833333333333334
390.0,719.0,190.0,18,0,1,0.5416666666666666
409.0,737.0,199.0,153,0,1,0.55420054200542
398.0,757.0,201.0,202,1,1,0.525065963060686
378.0,703.0,203.0,39,1,1,0.5369318181818182
364.0,696.0,194.0,49,0,1,0.5222381635581061
389.0,745.0,194.0,170,0,1,0.5214477211796247
415.0,732.0,198.0,74,0,1,0.5661664392905866
411.0,700.0,179.0,236,0,1,0.5863052781740371
401.0,721.0,210.0,194,1,1,0.5554016620498615
424.0,687.0,183.0,11,1,1,0.6162790697674418
386.0,681.0,198.0,194,1,1,0.5659824046920822
411.0,684.0,196.0,233,1,1,0.6
349.0,711.0,233.0,26,0,1,0.4901685393258427
390.0,714.0,215.0,112,0,1,0.5454545454545454
386.0,723.0,164.0,181,1,1,0.5331491712707183
380.0,693.0,203.0,193,1,1,0.547550432276657
438.0,696.0,217.0,48,1,1,0.6284074605451937
381.0,724.0,187.0,143,1,1,0.5255172413793103
438.0,701.0,225.0,129,1,1,0.6239316239316239
418.0,744.0,212.0,59,1,1,0.5610738255033557
422.0,700.0,200.0,181,1,1,0.6019971469329529
386.0,685.0,189.0,29,1,1,0.5626822157434402
421.0,696.0,156.0,83,1,1,0.6040172166427547
384.0,658.0,220.0,165,0,1,0.582701062215478
377.0,697.0,197.0,27,1,1,0.5401146131805158
390.0,698.0,195.0,24,0,1,0.5579399141630901
347.0,701.0,213.0,95,0,1,0.4943019943019943
428.0,670.0,209.0,124,1,1,0.6378539493293591
395.0,707.0,193.0,9,1,1,0.557909604519774
392.0,709.0,193.0,187,0,1,0.5521126760563381
385.0,679.0,193.0,41,0,1,0.5661764705882353
396.0,723.0,196.0,39,1,1,0.5469613259668509
405.0,691.0,188.0,224,0,1,0.5852601156069365
385.0,658.0,197.0,76,1,1,0.5842185128983308
384.0,634.0,199.0,247,1,1,0.6047244094488189
399.0,713.0,200.0,104,1,1,0.5588235294117647
444.0,710.0,191.0,117,0,1,0.6244725738396625
390.0,737.0,228.0,41,0,1,0.5284552845528455
376.0,731.0,203.0,46,1,1,0.5136612021857924
416.0,693.0,193.0,164,0,1,0.5994236311239193
402.0,717.0,182.0,245,0,1,0.5598885793871866
403.0,683.0,183.0,207,0,1,0.5891812865497076
404.0,689.0,188.0,236,0,1,0.5855072463768116
410.0,712.0,230.0,21,0,1,0.5750350631136045
402.0,668.0,202.0,184,0,1,0.600896860986547
393.0,696.0,193.0,211,0,1,0.563845050215208
428.0,686.0,228.0,241,1,1,0.6229985443959243
438.0,662.0,220.0,106,0,1,0.6606334841628959
412.0,721.0,206.0,26,0,1,0.5706371191135734
398.0,728.0,196.0,40,0,1,0.5459533607681756
379.0,695.0,196.0,79,0,1,0.5445402298850575
409.0,714.0,189.0,161,0,1,0.5720279720279721
429.0,718.0,201.0,159,0,1,0.5966620305980529
401.0,658.0,212.0,217,0,1,0.6084977238239757
415.0,715.0,207.0,88,0,1,0.5796089385474861
406.0,701.0,199.0,65,1,1,0.5783475783475783
440.0,709.0,196.0,11,0,1,0.6197183098591549
404.0,718.0,237.0,167,0,1,0.5618915159944368
415.0,723.0,210.0,72,0,1,0.5732044198895028
398.0,712.0,194.0,75,0,1,0.5582047685834503
398.0,721.0,196.0,89,1,1,0.5512465373961218
401.0,714.0,202.0,200,1,1,0.5608391608391609
352.0,663.0,182.0,9,1,1,0.5301204819277109
394.0,747.0,184.0,95,1,1,0.5267379679144385
381.0,678.0,227.0,248,1,1,0.561119293078056
399.0,689.0,207.0,225,1,1,0.5782608695652174
371.0,724.0,223.0,175,1,1,0.5117241379310344
420.0,693.0,212.0,19,1,1,0.6051873198847262
412.0,724.0,217.0,38,1,1,0.5682758620689655
385.0,714.0,190.0,59,1,1,0.5384615384615384
398.0,694.0,190.0,65,1,1,0.5726618705035971
425.0,650.0,158.0,64,1,1,0.65284178187404
415.0,686.0,190.0,178,1,1,0.604075691411936
393.0,671.0,188.0,123,1,1,0.5848214285714286
405.0,713.0,202.0,163,1,1,0.5672268907563025
371.0,713.0,197.0,151,1,1,0.5196078431372549
392.0,735.0,180.0,245,0,1,0.532608695652174
435.0,709.0,209.0,154,1,1,0.6126760563380281
404.0,666.0,210.0,129,0,1,0.6056971514242878
416.0,664.0,222.0,158,1,1,0.6255639097744361
407.0,686.0,227.0,56,1,1,0.5924308588064047
423.0,684.0,216.0,77,0,1,0.6175182481751825
396.0,690.0,207.0,193,1,1,0.573082489146165
392.0,710.0,230.0,28,0,1,0.5513361462728551
373.0,687.0,204.0,14,0,1,0.5421511627906976
356.0,691.0,227.0,11,0,1,0.5144508670520231
364.0,711.0,200.0,100,1,1,0.5112359550561798
368.0,684.0,213.0,155,1,1,0.5372262773722628
386.0,676.0,172.0,83,1,1,0.5701624815361891
427.0,647.0,201.0,124,0,1,0.6589506172839507
386.0,686.0,217.0,102,0,1,0.5618631732168851
417.0,707.0,178.0,23,1,1,0.5889830508474576
403.0,636.0,201.0,148,1,1,0.6326530612244898
416.0,727.0,221.0,137,1,1,0.5714285714285714
404.0,674.0,196.0,109,1,1,0.5985185185185186
408.0,703.0,195.0,77,1,1,0.5795454545454546
387.0,646.0,199.0,100,0,1,0.598145285935085
411.0,726.0,226.0,145,0,1,0.5653370013755158
400.0,717.0,210.0,215,0,1,0.5571030640668524
398.0,718.0,200.0,141,1,1,0.5535465924895688
408.0,741.0,193.0,161,0,1,0.5498652291105122
402.0,661.0,208.0,127,0,1,0.6072507552870091
417.0,680.0,200.0,57,0,1,0.6123348017621145
398.0,692.0,199.0,75,0,1,0.5743145743145743
353.0,665.0,186.0,149,0,1,0.53003003003003
394.0,688.0,189.0,247,1,1,0.5718432510885341
421.0,731.0,212.0,197,0,1,0.575136612021858
439.0,721.0,189.0,35,1,1,0.6080332409972299
388.0,702.0,212.0,172,1,1,0.5519203413940256
422.0,683.0,198.0,163,1,1,0.6169590643274854
384.0,719.0,208.0,21,1,1,0.5333333333333333
400.0,684.0,214.0,205,1,1,0.583941605839416
428.0,695.0,191.0,126,0,1,0.6149425287356322
432.0,683.0,183.0,79,0,1,0.631578947368421
432.0,670.0,192.0,188,1,1,0.6438152011922503
381.0,724.0,207.0,99,1,1,0.5255172413793103
396.0,675.0,209.0,183,1,1,0.5857988165680473
442.0,719.0,191.0,216,0,1,0.6138888888888889
397.0,682.0,197.0,95,1,1,0.5812591508052709
399.0,691.0,209.0,160,0,1,0.5765895953757225
418.0,717.0,216.0,172,1,1,0.5821727019498607
391.0,677.0,204.0,163,0,1,0.5766961651917404
404.0,668.0,196.0,147,1,1,0.6038863976083707
405.0,653.0,200.0,17,0,1,0.6192660550458715
388.0,724.0,201.0,37,1,1,0.5351724137931034
385.0,657.0,219.0,194,0,1,0.5851063829787234
402.0,776.0,230.0,150,0,1,0.5173745173745173
406.0,716.0,190.0,223,0,1,0.5662482566248257
395.0,703.0,217.0,108,0,1,0.5610795454545454
399.0,698.0,211.0,122,0,1,0.5708154506437768
396.0,692.0,189.0,143,0,1,0.5714285714285714
355.0,720.0,184.0,186,0,1,0.492371705963939
404.0,706.0,190.0,196,1,0,0.5714285714285714
404.0,667.0,209.0,195,1,1,0.6047904191616766
424.0,741.0,202.0,148,1,1,0.5714285714285714
397.0,676.0,214.0,103,1,1,0.5864106351550961
375.0,701.0,206.0,242,1,1,0.5341880341880342
389.0,687.0,187.0,205,0,1,0.565406976744186
410.0,650.0,205.0,230,0,1,0.6298003072196621
403.0,703.0,211.0,222,0,1,0.5724431818181818
438.0,736.0,193.0,205,0,1,0.5943012211668928
413.0,713.0,208.0,197,0,1,0.5784313725490197
408.0,692.0,198.0,139,1,1,0.5887445887445888
417.0,700.0,195.0,143,1,1,0.5948644793152639
439.0,700.0,192.0,80,1,1,0.6262482168330956
411.0,721.0,207.0,236,1,1,0.5692520775623269
459.0,709.0,216.0,86,0,1,0.6464788732394366
400.0,759.0,211.0,141,0,1,0.5263157894736842
390.0,706.0,206.0,60,0,1,0.5516265912305516
374.0,689.0,180.0,198,1,1,0.5420289855072464
425.0,729.0,219.0,45,0,1,0.5821917808219178
390.0,718.0,175.0,31,1,1,0.5424200278164116
376.0,697.0,216.0,14,0,1,0.5386819484240688
366.0,677.0,217.0,43,0,1,0.5398230088495575
376.0,695.0,201.0,144,1,1,0.5402298850574713
413.0,697.0,197.0,168,0,1,0.5916905444126075
413.0,713.0,191.0,53,0,1,0.5784313725490197
371.0,720.0,201.0,238,1,1,0.5145631067961165
397.0,692.0,213.0,43,0,1,0.5728715728715729
400.0,728.0,212.0,97,1,1,0.5486968449931413
388.0,718.0,175.0,4,0,1,0.5396383866481224
402.0,664.0,208.0,108,0,1,0.6045112781954888
394.0,733.0,219.0,26,0,1,0.5367847411444142
411.0,761.0,203.0,115,0,1,0.5393700787401575
390.0,703.0,201.0,86,0,1,0.5539772727272727
369.0,717.0,223.0,103,0,1,0.5139275766016713
414.0,722.0,198.0,122,0,1,0.5726141078838174
396.0,672.0,188.0,205,0,1,0.5884101040118871
435.0,658.0,195.0,78,1,1,0.6600910470409712
380.0,710.0,199.0,42,1,1,0.5344585091420534
449.0,730.0,208.0,96,0,1,0.6142270861833106
411.0,666.0,202.0,244,0,1,0.616191904047976
393.0,673.0,184.0,30,1,1,0.5830860534124629
436.0,692.0,188.0,98,0,1,0.6291486291486291
418.0,681.0,186.0,16,0,1,0.6129032258064516
382.0,700.0,184.0,219,1,1,0.5449358059914408
379.0,734.0,211.0,82,0,1,0.5156462585034014
387.0,677.0,199.0,109,0,1,0.5707964601769911
420.0,723.0,204.0,181,1,1,0.580110497237569
379.0,702.0,201.0,189,0,1,0.5391180654338549
344.0,716.0,225.0,214,0,1,0.4797768479776848
389.0,700.0,203.0,31,1,1,0.5549215406562055
420.0,688.0,231.0,167,0,1,0.6095791001451378
385.0,753.0,191.0,140,1,1,0.5106100795755968
384.0,725.0,197.0,211,0,1,0.5289256198347108
400.0,709.0,215.0,34,0,1,0.5633802816901409
395.0,671.0,208.0,132,1,1,0.5877976190476191
393.0,722.0,191.0,200,1,1,0.5435684647302904
408.0,719.0,210.0,28,0,1,0.5666666666666667
388.0,729.0,185.0,69,1,1,0.5315068493150685
392.0,714.0,188.0,152,1,1,0.5482517482517483
407.0,719.0,199.0,94,0,1,0.5652777777777778
345.0,707.0,193.0,21,0,1,0.4872881355932203
380.0,670.0,198.0,193,0,1,0.5663189269746647
396.0,654.0,183.0,172,1,1,0.6045801526717557
384.0,731.0,217.0,68,1,1,0.5245901639344263
428.0,649.0,195.0,218,1,1,0.6584615384615384
431.0,719.0,207.0,88,1,1,0.5986111111111111
381.0,682.0,208.0,71,0,1,0.5578330893118595
412.0,692.0,210.0,246,1,1,0.5945165945165946
380.0,689.0,225.0,128,0,1,0.5507246376811594
391.0,708.0,200.0,211,1,1,0.5514809590973202
402.0,711.0,199.0,171,0,1,0.5646067415730337
415.0,751.0,220.0,86,0,1,0.5518617021276596
391.0,718.0,224.0,95,0,1,0.5438108484005564
392.0,677.0,191.0,74,1,1,0.5781710914454278
403.0,699.0,180.0,166,0,1,0.5757142857142857
365.0,668.0,205.0,238,0,1,0.5455904334828101
401.0,706.0,221.0,53,1,1,0.5671852899575672
359.0,700.0,178.0,87,0,1,0.5121255349500713
391.0,711.0,200.0,202,1,1,0.5491573033707865
392.0,694.0,194.0,156,1,1,0.5640287769784172
424.0,658.0,206.0,53,0,1,0.6433990895295902
409.0,695.0,200.0,217,0,1,0.5876436781609196
396.0,667.0,234.0,15,1,1,0.592814371257485
405.0,707.0,201.0,98,0,1,0.5720338983050848
395.0,700.0,202.0,19,1,1,0.5634807417974322
367.0,726.0,195.0,45,1,1,0.5048143053645117
377.0,697.0,177.0,194,1,1,0.5401146131805158
402.0,695.0,191.0,192,0,1,0.5775862068965517
364.0,712.0,202.0,126,1,1,0.5105189340813464
401.0,700.0,175.0,57,0,1,0.572039942938659
426.0,712.0,205.0,180,0,1,0.5974754558204769
391.0,672.0,199.0,110,0,1,0.5809806835066865
385.0,742.0,201.0,128,0,1,0.5181695827725438
407.0,779.0,192.0,80,1,1,0.5217948717948718
395.0,741.0,228.0,193,0,1,0.532345013477089
398.0,652.0,175.0,156,1,1,0.6094946401225115
405.0,680.0,220.0,83,1,1,0.5947136563876652
396.0,666.0,194.0,69,0,1,0.5937031484257871
427.0,697.0,197.0,7,1,1,0.6117478510028653
384.0,720.0,205.0,28,1,1,0.5325936199722607
400.0,679.0,186.0,111,0,1,0.5882352941176471
389.0,704.0,194.0,178,1,1,0.5517730496453901
412.0,701.0,193.0,160,1,1,0.5868945868945868
404.0,705.0,183.0,130,1,1,0.5722379603399433
414.0,666.0,199.0,187,1,1,0.6206896551724138
410.0,673.0,210.0,162,0,1,0.6083086053412463
384.0,707.0,206.0,196,1,1,0.5423728813559322
401.0,680.0,179.0,218,1,1,0.5888399412628488
386.0,776.0,208.0,107,1,1,0.4967824967824968
397.0,740.0,216.0,203,1,1,0.5357624831309041
387.0,664.0,208.0,211,0,1,0.5819548872180451
420.0,759.0,195.0,108,1,1,0.5526315789473685
388.0,733.0,205.0,19,0,1,0.5286103542234333
412.0,705.0,200.0,72,1,1,0.5835694050991501
411.0,746.0,196.0,166,0,1,0.5502008032128514
394.0,711.0,172.0,3,0,1,0.5533707865168539
377.0,680.0,195.0,242,0,1,0.55359765051395
421.0,658.0,209.0,245,0,1,0.6388467374810318
432.0,686.0,168.0,18,0,1,0.62882096069869
423.0,713.0,190.0,101,1,1,0.592436974789916
410.0,698.0,183.0,218,1,1,0.586552217453505
384.0,644.0,230.0,172,1,1,0.5953488372093023
378.0,660.0,185.0,170,0,1,0.5718608169440242
383.0,714.0,194.0,140,1,1,0.5356643356643357
399.0,704.0,200.0,140,0,1,0.5659574468085107
414.0,709.0,210.0,187,0,1,0.5830985915492958
391.0,668.0,190.0,184,1,1,0.5844544095665172
387.0,665.0,200.0,85,1,1,0.581081081081081
420.0,727.0,189.0,219,0,1,0.5769230769230769
366.0,710.0,185.0,51,0,1,0.5147679324894515
396.0,692.0,206.0,110,1,1,0.5714285714285714
393.0,719.0,214.0,180,1,1,0.5458333333333333
348.0,693.0,187.0,108,1,1,0.5014409221902018
393.0,703.0,208.0,85,1,1,0.5582386363636364
339.0,643.0,222.0,42,0,1,0.5263975155279503
394.0,740.0,209.0,210,1,1,0.5317139001349528
369.0,724.0,198.0,199,1,1,0.5089655172413793
390.0,689.0,195.0,243,1,1,0.5652173913043478
388.0,686.0,195.0,199,0,1,0.5647743813682679
388.0,690.0,204.0,41,0,1,0.5615050651230101
406.0,695.0,167.0,89,0,1,0.5833333333333334
384.0,659.0,184.0,239,0,1,0.5818181818181818
405.0,718.0,179.0,114,1,1,0.5632823365785814
382.0,726.0,191.0,25,0,1,0.5254470426409904
427.0,678.0,228.0,150,1,1,0.6288659793814433
407.0,673.0,197.0,42,1,1,0.6038575667655787
426.0,669.0,199.0,76,1,1,0.6358208955223881
399.0,655.0,192.0,155,1,1,0.6082317073170732
413.0,706.0,195.0,136,0,1,0.5841584158415841
379.0,731.0,213.0,19,0,1,0.51775956284153
422.0,746.0,204.0,183,0,1,0.5649263721552878
403.0,746.0,191.0,210,1,1,0.5394912985274432
396.0,699.0,189.0,239,1,1,0.5657142857142857
415.0,722.0,201.0,38,1,1,0.573997233748271
389.0,718.0,230.0,178,1,1,0.541029207232267
395.0,724.0,206.0,11,1,1,0.5448275862068965
408.0,692.0,202.0,206,0,1,0.5887445887445888
406.0,699.0,190.0,222,1,1,0.58
416.0,696.0,192.0,182,0,1,0.5968436154949784
409.0,702.0,167.0,205,1,1,0.5817923186344239
399.0,701.0,209.0,10,1,1,0.5683760683760684
377.0,713.0,198.0,153,0,1,0.5280112044817927
443.0,686.0,195.0,41,0,1,0.6448326055312955
408.0,668.0,196.0,154,1,1,0.6098654708520179
420.0,742.0,231.0,10,1,1,0.5652759084791387
415.0,706.0,200.0,37,1,1,0.5869872701555869
431.0,699.0,200.0,97,1,1,0.6157142857142858
401.0,694.0,192.0,170,0,1,0.576978417266187
390.0,694.0,202.0,18,1,1,0.5611510791366906
430.0,641.0,191.0,191,0,1,0.6697819314641744
414.0,661.0,195.0,133,1,1,0.6253776435045317
354.0,740.0,196.0,173,0,1,0.4777327935222672
412.0,721.0,197.0,115,0,1,0.5706371191135734
410.0,694.0,188.0,229,1,1,0.5899280575539568
393.0,666.0,201.0,112,0,1,0.5892053973013494
378.0,648.0,212.0,169,1,1,0.5824345146379045
351.0,732.0,209.0,219,0,1,0.47885402455661663
393.0,701.0,194.0,64,1,1,0.5598290598290598
409.0,727.0,194.0,98,0,1,0.5618131868131868
409.0,718.0,186.0,231,1,1,0.56884561891516
379.0,715.0,189.0,71,1,1,0.5293296089385475
408.0,679.0,199.0,186,0,1,0.6
394.0,726.0,187.0,51,0,1,0.5419532324621733
382.0,633.0,184.0,117,0,1,0.6025236593059937
381.0,675.0,212.0,174,0,1,0.5636094674556213
391.0,718.0,209.0,119,1,1,0.5438108484005564
383.0,737.0,215.0,6,0,1,0.518970189701897
404.0,696.0,186.0,10,1,1,0.5796269727403156
379.0,736.0,182.0,102,0,1,0.514246947082768
